state,spatial_unit,date,C1,C1_geo,C2a,C2a_geo,C2b,C2b_geo,C3,C3_geo,C4,C4_geo,C6,C6_geo,C9,C9_geo,SPDS_CGRTBRFED
MG,Belo Horizonte,26sep2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,27sep2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,28sep2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,29sep2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,30sep2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,01oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,02oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,03oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,04oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,05oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,06oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,07oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,08oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,09oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,10oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,11oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,12oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,13oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,14oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,15oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,16oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,17oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,18oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,19oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,20oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,21oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,22oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,23oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,24oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,25oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,26oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,27oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,28oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,29oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,30oct2020,3,1,0,0,0,0,2,1,4,1,0,0,3,1,45.833332
MG,Belo Horizonte,31oct2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,01nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,02nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,03nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,04nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,05nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,06nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,07nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,08nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,09nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,10nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,11nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,12nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,13nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,14nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,15nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,16nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,17nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,18nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,19nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,20nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,21nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,22nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,23nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,24nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,25nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,26nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,27nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,28nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,29nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,30nov2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,01dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,02dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,03dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,04dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,05dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,06dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,07dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,08dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,09dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,10dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,11dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,12dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,13dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,14dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,15dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,16dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,17dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,18dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,19dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,20dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,21dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,22dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,23dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,24dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,25dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,26dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,27dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,28dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,29dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,30dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,31dec2020,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,01jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,02jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,03jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,04jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,05jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,06jan2021,3,1,0,0,0,0,0,0,4,1,0,0,3,1,31.944445
MG,Belo Horizonte,07jan2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,08jan2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,09jan2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,10jan2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,11jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,12jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,13jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,14jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,15jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,16jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,17jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,18jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,19jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,20jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,21jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,22jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,23jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,24jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,25jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,26jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,27jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,28jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,29jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,30jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,31jan2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,01feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,02feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,03feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,04feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,05feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,06feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,07feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,08feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,09feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,10feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,11feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,12feb2021,2,1,2,1,0,0,0,0,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,13feb2021,2,1,2,1,0,0,0,0,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,14feb2021,2,1,2,1,0,0,0,0,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,15feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,16feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,17feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,18feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,19feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,20feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,21feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,22feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,23feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,24feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,25feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,26feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,27feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,28feb2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,01mar2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,02mar2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,03mar2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,04mar2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,05mar2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.111112
MG,Belo Horizonte,06mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,07mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,08mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,09mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,10mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,11mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,12mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,13mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,14mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,15mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,16mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,17mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,18mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,19mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,20mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,21mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,22mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,23mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,24mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,25mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,26mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,27mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,28mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,29mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,30mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,31mar2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,01apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,02apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,03apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,04apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,05apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,06apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,07apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,08apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,09apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,10apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,11apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,12apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,13apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,14apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,15apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,16apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,17apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,18apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,19apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,20apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,21apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,22apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,23apr2021,2,1,2,1,0,0,2,1,0,0,0,0,0,0,33.333336
MG,Belo Horizonte,24apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,25apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,26apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,27apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,28apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,29apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,30apr2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,01may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,02may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,03may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,04may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,05may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,06may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,07may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,08may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,09may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,10may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,11may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,12may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,13may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,14may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,15may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,16may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,17may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,18may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,19may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,20may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,21may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,22may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,23may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,24may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,25may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,26may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,27may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,28may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,29may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,30may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,31may2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,01jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,02jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,03jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,04jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,05jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,06jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,07jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,08jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,09jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,10jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,11jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,12jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,13jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,14jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,15jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,16jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,17jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,18jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,19jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,20jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,21jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,22jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,23jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,24jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
MG,Belo Horizonte,25jun2021,2,1,0,0,0,0,2,1,0,0,0,0,0,0,22.222223
